pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3235,root,,1,Sat 22 Feb 10:54:42 EST 2020,6,Sat 22 Feb 10:55:29 EST 2020,1,Sat 22 Feb 10:54:59 EST 2020,8,Sat 22 Feb 10:55:35 EST 2020,7,Sat 22 Feb 10:54:47 EST 2020,1,Sat 22 Feb 10:54:27 EST 2020,2,Sat 22 Feb 2020 10:54:52 AM EST,7,Sat 22 Feb 10:55:12 EST 2020,8,Sat 22 Feb 10:55:22 EST 2020
3312,root,,4,Sat 22 Feb 14:43:59 EST 2020,8,Sat 22 Feb 14:44:16 EST 2020,8,Sat 22 Feb 14:43:47 EST 2020,2,Sat 22 Feb 2020 02:44:23 PM EST,1,Sat 22 Feb 14:43:52 EST 2020,1,Sat 22 Feb 14:44:18 EST 2020,1,Sat 22 Feb 14:43:37 EST 2020,6,Sat 22 Feb 14:44:05 EST 2020,2,Sat 22 Feb 2020 02:44:10 PM EST
3353,root,,1,Sat 22 Feb 16:45:59 EST 2020,9,Sat 22 Feb 16:45:37 EST 2020,1,Sat 22 Feb 16:45:28 EST 2020,9,Sat 22 Feb 16:45:50 EST 2020,8,Sat 22 Feb 16:45:36 EST 2020,10,Sat 22 Feb 16:45:48 EST 2020,1,Sat 22 Feb 16:45:15 EST 2020,1,Sat 22 Feb 16:45:02 EST 2020,9,Sat 22 Feb 16:45:24 EST 2020
3297,root,,1,Sat 22 Feb 13:57:54 EST 2020,7,Sat 22 Feb 13:58:34 EST 2020,9,Sat 22 Feb 13:57:50 EST 2020,1,Sat 22 Feb 13:58:42 EST 2020,4,Sat 22 Feb 13:58:08 EST 2020,2,Sat 22 Feb 2020 01:58:18 PM EST,9,Sat 22 Feb 13:57:37 EST 2020,1,Sat 22 Feb 13:57:28 EST 2020,9,Sat 22 Feb 13:58:31 EST 2020
3243,root,,6,Sat 22 Feb 11:17:31 EST 2020,1,Sat 22 Feb 11:18:00 EST 2020,3,Sat Feb 22 16:18:12 UTC 2020,2,Sat 22 Feb 2020 11:18:07 AM EST,1,Sat 22 Feb 11:17:15 EST 2020,9,Sat 22 Feb 11:18:29 EST 2020,10,Sat 22 Feb 11:18:06 EST 2020,6,Sat 22 Feb 11:18:04 EST 2020,1,Sat 22 Feb 11:17:48 EST 2020
3308,root,,1,Sat 22 Feb 14:30:14 EST 2020,7,Sat 22 Feb 14:31:56 EST 2020,1,Sat 22 Feb 14:31:21 EST 2020,1,Sat 22 Feb 14:31:56 EST 2020,1,Sat 22 Feb 14:30:56 EST 2020,2,Sat 22 Feb 2020 02:30:50 PM EST,6,Sat 22 Feb 14:31:17 EST 2020,2,Sat 22 Feb 2020 02:31:08 PM EST,2,Sat 22 Feb 2020 02:31:50 PM EST
3271,root,,7,Sat 22 Feb 12:41:41 EST 2020,6,Sat 22 Feb 12:41:51 EST 2020,1,Sat 22 Feb 12:41:14 EST 2020,1,Sat 22 Feb 12:42:02 EST 2020,4,Sat 22 Feb 12:41:23 EST 2020,1,Sat 22 Feb 12:41:27 EST 2020,1,Sat 22 Feb 12:41:02 EST 2020,8,Sat 22 Feb 12:41:46 EST 2020,6,Sat 22 Feb 12:41:38 EST 2020
3224,root,,8,Sat 22 Feb 10:23:28 EST 2020,10,Sat 22 Feb 10:23:23 EST 2020,9,Sat 22 Feb 10:23:02 EST 2020,7,Sat 22 Feb 10:23:26 EST 2020,1,Sat 22 Feb 10:23:09 EST 2020,1,Sat 22 Feb 10:22:55 EST 2020,9,Sat 22 Feb 10:22:49 EST 2020,1,Sat 22 Feb 10:22:34 EST 2020,7,Sat 22 Feb 10:23:12 EST 2020
3357,root,,3,Sat Feb 22 21:57:48 UTC 2020,1,Sat 22 Feb 16:57:38 EST 2020,7,Sat 22 Feb 16:58:19 EST 2020,1,Sat 22 Feb 16:57:50 EST 2020,3,Sat Feb 22 21:58:04 UTC 2020,1,Sat 22 Feb 16:56:58 EST 2020,9,Sat 22 Feb 16:58:17 EST 2020,7,Sat 22 Feb 16:57:22 EST 2020,1,Sat 22 Feb 16:57:25 EST 2020
3222,root,,7,Sat 22 Feb 10:17:30 EST 2020,6,Sat 22 Feb 10:17:01 EST 2020,1,Sat 22 Feb 10:17:12 EST 2020,9,Sat 22 Feb 10:17:03 EST 2020,1,Sat 22 Feb 10:16:47 EST 2020,1,Sat 22 Feb 10:16:18 EST 2020,7,Sat 22 Feb 10:17:03 EST 2020,7,Sat 22 Feb 10:16:37 EST 2020,9,Sat 22 Feb 10:16:50 EST 2020
